article_id,title,published_date,source,url,crime_type,description,district,locality,latitude,longitude,location_confidence,location_source,severity_score,risk_level,is_crime_relevant
95bd3fe1551abbee,Seven persons arrested for burglary near Katpadi,"Wed, 26 Mar 2025 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMiugFBVV95cUxQdXFZemJlY2Z1czVqWGE0NTdJTjB3T2REWFpyMmkzWmRuVUxCbUF5Wmw1MWpiWDJ4Y3JvejEtRGViNEMzVnJBY2FIQ0dXbXBsNzlTcmdEQjI2c2JKSGZNTlZlUWZZVzdKMUNmdU9ianJsYW80YTJuUTdSeEg0anVHRERTcGZpM2lYbHhJdU01SmQ0a3ZFcWxLcnJ0QXNYZVdlcTh6WHYydWhvSThqa3hTdXNLeVFQMEUzeVHSAcABQVVfeXFMUDZqRzJYUU0zRDNEM3FrcTBTUXJ0dVNybHFqNVdtVnVFaFFaMEZ0WGFFaHlKWEtoT09DMWQ4U3BJcDF1WWptdUJCZjc1ZHA4MHFRRTZTMV9hNkNGVG1zdDV4dUxkNXBMbF9yUDhLZV9tVGN1UkpDaEdRbFB5S2RSekYtc28xcDlJcjBjZHFkTWd3R3k3RzRxOVRHZUU5Vk9pVV9XVXlJZVZ4TXlBdERMZDdGOVJQcjQ3QXhvLUNCWER4?oc=5,Theft,Seven persons arrested for burglary near Katpadi The Hindu,Vellore,Katpadi,13.043505,79.240410,HIGH,Seven persons arrested for burglary near Katpadi Seven persons arrested for burglary near Katpadi The Hindu,2,Low,True
6639b1564f4aba75,Man arrested for stealing 15 two-wheelers at Katpadi railway station,"Wed, 06 Mar 2024 08:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOSDZHdEhLSHd0NlpQYVFmajk5TDZBUEtoaHNXczJJNUhucDBfMmN6RVFqbzB1a0N5aGhtZU5JUzQxdXkxNFpxMk40TzVmYUhFT1JyRDJnZG5aazh0TmNUVHVEb09ldmtmdVRmcUQ2X0V4MVo5WUlzb1k0NTdXMUViOEwydzRHMlBRY2NoY01wWk8ybHBNN3doZlEtSjNGTHJ2LTVlQjUzYnJ6SlgxOUpDMTYwamFpbGdiOFI5dDhZb1RST3F0bVdmZ0NMRmJ5SkxkM2RFa9IB2wFBVV95cUxQY2hDWFdLalBkam1IZl8yTnlTMWR5Zy1LQng5dzBFN2dwdU5xX0s5SFh6RXdEM0xFWVFUSDAzdzJFMlFENUVhWE9wNFB3YlNmNF9jLTBlVGFVN3ZsSXM3SVFJSjRrMnp6Zlk3eXh0U0QwUTExR1U5U1Bvb2E5NTJMdEZycW55XzdBNzl2cjk5ZG9OV3NXY01rS1lZczc3SDdHTjVUcTVBa3hhbHRNdVZJdWlqclMxOTktM2NYeUpGSzhNRHREcktObkJfaVFGTFdfblJLLTNJWV9Hb3M?oc=5,Vehicle Theft,Man arrested for stealing 15 two-wheelers at Katpadi railway station The Hindu,Vellore,Katpadi railway station,,,HIGH,Man arrested for stealing 15 two-wheelers at Katpadi railway station Man arrested for stealing 15 two-wheelers at Katpadi railwa,5,Medium,True
e2d9d94e15049fd5,Milk theft: Aavin sends notice to security firm in Vellore,"Fri, 09 Jun 2023 07:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMizgFBVV95cUxOUWpJeXI0NTRMSU5fZmxkSlhkVkx1cDRsS0UxUEJ3RDIyZjBNWXk3VTk1ejFrS3lJY3I4MjJ4LWNhcURNSkpLVXVoanI5MklUekk5bmRMSWwwVjMwUm1tNlJNek8yTTNhc0diYnJiSkxodGZBSU0ySWdXM0IyZEtvQ3FyWnBlV3otTDZFT2pueXNMT3psM3FtbWFDaFRqZDNVNVpXWUNSMFZJNnRwM0hxUm1nZExGSmV3NFNMNElHODBoWVBmR19aVkJHTm9Kd9IB2wFBVV95cUxQckktZkNkNWkzQldsUnVlUTFDcVJpQjNIMF9BM1p5OWFJbGozZ3Jqd2sxcTVpVzd4X1U2YldWTHJKYUF3TzRrLWNzcHN6VndOYjYtWVBJeEZDNElSNk9YeWgyNHZ5TzJ4VTdGSTZUR1djLXJzX09tYUkyNHVkcnpDM3hKYkxxREN5eGhWZDZ1dWYtODhPdmtyV2Zzbzhkc2tkQmxRNjFLQlVaYUJqZmRJWXNsclZXRDFQOGlESDVydVBvRjItUFhIQVVpcGREX0FrVEEzeHgweURsaGc?oc=5,Theft,Milk theft: Aavin sends notice to security firm in Vellore The New Indian Express,Vellore,,,,LOW,Milk theft: Aavin sends notice to security firm in Vellore Milk theft: Aavin sends notice to security firm in Vellore,2,Low,True
cc471d9ea02874dc,"Police cell tracker app retrieves stolen, lost mobile phones in Vellore district","Tue, 10 Oct 2023 07:00:00 GMT",DT Next,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPaVJRanJGNlZvdkcwQUdIOGtfQjVFRFltdmdQQVhySzBLMnhieDNXYkV5MHZQaVFkdzJhWlBNS3FIb054cmFYUEM2TnZaZlJWVEkwZDZpOFRfSXNJTFgwQTBmR1FNdktibzZmNHNnMEJXcWZGd3QyMFp0V0liZklmSnU1bS1hTFd1U2Y1NmhQVGluQzB6RjZGeWlSWG42NFczakVpdnVUSW9ZOXpia0lDQ3R4OVdMTmNlRDY1cnVuRmXSAc4BQVVfeXFMTnhVSEl2eVZjZ3pWNmtVY2s0bkdCZXQweDRpUDhvTlFKV21fbFBSQXNxcE4wbkwzZG05dVNIb0lWX1d2Z1BuWUo5Znk2U2E2aFEyNHBwRDdBWGp4N0dCVThod3NMWllBbUQ1dTVzWDNNQ1g5LXFtcnl2VWx5VTBEcTN3R242V2RDWUY2ajZEQU9CTF9EQ2o5YUpUSGlXcks4ZnpJTHktUjdTa1BGemJoMGNHSlNYUFR4aWFCRWhOaGpRTDFOeGMwRXJXQlR2blE?oc=5,Theft,"Police cell tracker app retrieves stolen, lost mobile phones in Vellore district DT Next",Vellore,,,,LOW,"ce cell tracker app retrieves stolen, lost mobile phones in Vellore district Police cell tracker app retrieves stolen, lost mobile phone",2,Low,True
0ea263e4799b658a,Vellore SP hands over 282 stolen mobile phones worth Rs 46 lakh to owners,"Fri, 30 Aug 2024 07:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPYjd5Qld0aWE3NTJrNHdIVWhoenNCNVdkRGtCWWVBNE9KRmltYTNWM04zYS1QMFNoQXB0eDVsaWZ5Ny00U0lJSTFzcXlBUTVkWVM3UDdQc05KSlF2c19JSU8yNk1UeDJxNUdvM2JvWXRRZ3BlRkJBb3ZVQjRKeTNpLWpkRmRKQnRJcGp0ZVFxVEJYb1dPQWktSU83czdJR1VjQk9QVG5FZEJOWnByNEtRbkNMR0VpYnhKbWlkOWs4ME1fb0pNMUN5cXY3T3ZmZ0tZRmfSAd8BQVVfeXFMTm8tU21ZWVFZbm9tcWZyQ1VWdlp6dHZJVVlnTDhyQ3p5ZUlxNnJQMmo5X2FXdDJkWlhGMHdoUmNJNDduNE1ObUtkUmRXcXhlZy1rRERMek9jNTJJZEJDLWpkWnZGX2dVNGQ5MWxLMHBERkw5REt1YzQycG1fZnpXY0xsbmgzTVJaZ0xVSEl6X3BHMEQ5SFBPY2JxVlZPYUozbDl5a2NoeU96RG5DeHRZbV9SampjQlZEdEh2RVpCWXNGdXRvbUs0MjB3UGpscEhtREFPNUVaclAzRlNQYzYzaw?oc=5,Theft,Vellore SP hands over 282 stolen mobile phones worth Rs 46 lakh to owners The New Indian Express,Vellore,,,,UNKNOWN,Vellore SP hands over 282 stolen mobile phones worth Rs 46 lakh to own,2,Low,True
1ee3e175d0647d30,"Vellore Jos Alukkas Robbery: Suspect learnt burglary, drilling techniques from YouTube","Tue, 21 Dec 2021 08:00:00 GMT",ETV Bharat,https://news.google.com/rss/articles/CBMivAFBVV95cUxObGFveUFNWjdVWjF3N2lycGZsdk1VRWVxQ0pJa09Yeklid2psdmFTVEZXZjA2MnpYcklZWXBEV1hVYVp6V1NsLUtjUV82WU1VT3hrV3hxTm1mZUVnOE1IeGtWVEZjSjN6T2IxMndtaW80OHEzLWlCdUd4OHotRC0xWUtGdG1MaHdmRWFuV2FjUXFuUFI3dnNXTFdqTDRhTlJDUGVwb1JtbXdPNVhXcEdmbnNiM3dsYW81b0hFNdIBwgFBVV95cUxPbFBIYWg0NFcwNkh3N2xDdXdFU3NGT210OTRXdnVXa1BqV3hjTGV0MklLa3lzc2FNQVJwOFpCZkZMS0owSnRQWDRJTkpqcWoyeUhvWDAzTjhHRmJCYnJER0RnNXhQcmNwcXdFNG05V3piRk1OMjdwODlvSGFKVkVGZ2Q4R1g0Z1duaV9pb3FWSGNfdmtzUmd2N2tKanY3UERONkdERE13Q3BMLUJEcVBqc011aDRLZkVzTXBiWjV6NW0tQQ?oc=5,Robbery,"Vellore Jos Alukkas Robbery: Suspect learnt burglary, drilling techniques from YouTube ETV Bharat",Vellore,,,,LOW,Vellore mentioned without exact incident locality,8,High,True
440b871815cfb53b,"Google Doc, QR code to protect residents from theft in Vellore","Sun, 05 Sep 2021 07:00:00 GMT",ETV Bharat,https://news.google.com/rss/articles/CBMi7gFBVV95cUxPdDRkdFVydFY3M05ueVNuTU9lN1B5ckI4NXVWSUNqMjdYMGxHTXFsOEpuQzM1MXVXT01vMGxFalhVX3FKMXNDNFNUT0RobjZBckRvTVlyM0hDLTdpbVVwTVlYeHEwbnhnRThhUWMyR2tiWTZ4OVRnekNxUmNxaEVhWjRQNVhYQzBsTGhaaFZaT014c1NTZk9Nblg0amxqYjJtNUg5c3RyS1VLRmdyUzJXMnBSM3l3NmFiUHo3TDRpMWl5Rm9obDFPV2lLWWJ3b3VhckFsV3NxbjRmdU9vQUFQSG9uaGhDNV8wQ3JHLTBR0gHzAUFVX3lxTE9MdUllZHZOeDd4TGpadlRwU05PYnVudGhqTWdyOWx6ejBxWkxVWHBHZnFGTl80OWwwbzc0UTY3WXhkQ0tyNlBwVjRyazNuTDlEaUFUa0ZqdUcwQWJvdEZsOTBFNmF1Z0VLQUk1Y0FOM0hzdjB6WDNLQjNrYUVQdlpXdy1zTUp5aUU0NkdWelpXSmtiOTlTb01pRmRfYy1XaTBsUXg3Z2RvaDBrSnpVdGpwaXNfYVhXU3JFa3RxTjloaW1MazA0WDkyNUFERUtZNndMcFp0T2hNTFZyUzJUOUMwbzU4dzl1Y3pzS3NnTDRUX0djNA?oc=5,Theft,"Google Doc, QR code to protect residents from theft in Vellore ETV Bharat",Vellore,,,,LOW,"Google Doc, QR code to protect residents from theft in Vellore Google Doc, QR code to protect residents from theft in Vell",2,Low,True
3b58ee824d8085e2,"Vellore jewellery store heist: Man arrested, 15.9kg of gold and diamond jewels recovered","Tue, 21 Dec 2021 08:00:00 GMT",The Times of India,https://news.google.com/rss/articles/CBMi8gFBVV95cUxNVm1CVHJ5MjQ5MkVrRFBKUW9HVm5xenU1SkFMdGp0QlFVRk5GdC0teWxjcjFFNi04ejlQSmdlQUJFN01Qb3c5Q3ZDRzYtVWJmM3BraWpIYmpraFFFM2pNQ1BEcXFHZDEwbmxwSnUyODZKQmNCMWNxQnNtUDRzYi00b19ZRVY4enlmaEdNZ0M5dHN2U3ZGcG5qeFQtY3VZSzBMWnFNaEkwOVZTSDh3ZzB2ejJleHdFTXEyUzZzajllbTdGRHRvZWdzN1A2bVFJcjEyQ1I0MVdKSEpqLV9LdHppczhHZEJHdUdoOWExWlZubHdsQdIB9wFBVV95cUxQcWU5Zk8weWt3R2FLVEhPRGlBX1E2Q3VwSkJhSEdJMkpjdWV4TlRubVZucmxsQVh2MC1xTTZuT2hBczZXYzNKeGdHaHFHSkMyeDRiWVZ0NzRiaGVSZmxTMnJTaWcyUVNiZTVDc09kdlVqWXliSmphYkF4SXkycnFGSEdENGRMYWswUzVYcW1vYnJLaHFRX2RPcHRXcENMNVZzdVVqRkhHbDB5QzVxUUtHc3pQSXN5ZnB0bEMwX2tXVWRUTFY3dVJrSHpDRk5rbHBULTFyQVpDbk8wSTdvbEFWOFBmRTRBS1BQbEVKUXBpaThfR21mNk5Z?oc=5,Robbery,"Vellore jewellery store heist: Man arrested, 15.9kg of gold and diamond jewels recovered The Times of India",Vellore,,,,LOW,Vellore mentioned without exact incident locality,8,High,True
88c7453bc795d930,Two persons held for robbery in Katpadi,"Thu, 25 Jul 2024 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMirgFBVV95cUxPNDZEd2hCSURHZmZROFo2TEwzTC1tcDBkbXh6ckpSWVAyaGI5RHgtcGI5TzVkejF5eWlXZFRfZ2lER0gxM3VGSFk4ZXJyeWFGSjhBbEU4V01Rc2pXdnV3cWRGSjlBZURtd2RybVlaRWdXUVZ6a2ROLVQtVDNBd0hqaEVnUk5QOTkwczJCU2QyMnRJa1k5ZVAzU1k2LTh3d0ZEWTlQQk1oeXdOejVXWUHSAbQBQVVfeXFMTVlyQXRROGkzUUdpRk1VNzltbi1zU2VsYjc0OHZwMHIwb0swQ1BuUWFuNTVOeklfZzdpbjJKNGZZcnlYZWpsWkJTcHdfX3hmeDhfTXR4MG9wZk92UVBlTHdsOE9iaXJwLTAzTEtJdVlYRUt1NEw3dm1ubENxMVlRY290bWVHWE9vT1FNcHF5Z29Fd0xMNFZrdUpPSWxVcFU2UmpFWXRJSzJfZks2TktrczlhMWln?oc=5,Robbery,Two persons held for robbery in Katpadi The Hindu,Vellore,Katpadi,13.043505,79.240410,HIGH,Two persons held for robbery in Katpadi Two persons held for robbery in Katpadi The Hindu,8,High,True
2248543e0dad18f6,2021 video of jewellery recovered in Vellore robbery case falsely shared as recent seizure from Tirupati priest’s residence; details inside,"Tue, 14 Jan 2025 08:00:00 GMT",Press Trust of India,https://news.google.com/rss/articles/CBMingJBVV95cUxPS2V1QlBZNG5QY1hHemdDcl83bVFTRkJzcmJoei1oaVNPV3h2ZmRpYlRhQXhDTnVQcmlWSzdOVlhucFh4Y09fTDRDcVBLVWoyamkyYmZOcHhJSFpLTFh1Zmg2MFZiRUV3dV9RTV9hVmV0ZkpTSnhSZ3VlY2JDWllSMk8yVGNsVGItQnN4ajZBaFB3SUpSbC1wa0gyaUFUOF9iYk00UFFPVU9WTXRZakU4bUZYZ004MjJuRXBwUzlWQnFTMnZmVk02WlhBSHdoY3E0VHNPdmozUEFjNjJzRUxvMEg1SEJjTlU3NGYza2lDc2U3NW02Q19mS0g1NkRXczRSREYtbmpxUnlKekdUYzIxeGtMenJ4UXNxV3ctRHR3?oc=5,Robbery,2021 video of jewellery recovered in Vellore robbery case falsely shared as recent seizure from Tirupati priest’s residence; details inside Press Trust of India,Vellore,,,,LOW,2021 video of jewellery recovered in Vellore robbery case falsely shared as recent seizure from Tirupati,8,High,True
7e84ff4194482441,Vasur Raja arrested in Vellore,"Sat, 29 Jul 2023 07:00:00 GMT",DT Next,https://news.google.com/rss/articles/CBMif0FVX3lxTE5oTUh3bkFQQjRuTDQwbDJJXzlqSzY5VjdMNEVtaTZ6OHc3dU5Kck1GdFRXSjRxQnJ6eXVydEZtTEtWYXdPY0MtU0RLZHpXUUZPUDJpTW5nS0xmd3E2Q0ZjX2VaQndzY2gxSzNJci1wSmMwQzZvN05wT3ozOGxwUDTSAYwBQVVfeXFMTXdWeXNydkxCWm9Lek15SHVqcXNyRWtxSDQycGVia2dJOTlNNEh0bm1JYVpxeUtwUzBRaE96d1cwcFY2QTNmMXRlekU3a1Y2VDM1WGJBLUpHR3haMGtKS2pHLVdEUHl1RW1PT3pReEkxRXpTbE5PYWhZR3lQaHY5aTgtcjJfOUF4SExRMmU?oc=5,Other,Vasur Raja arrested in Vellore DT Next,Vellore,,,,LOW,Vasur Raja arrested in Vellore Vasur Raja arrested in Vellore DT Next,5,Medium,True
010dbbac87b92b61,"Councillor, two others, booked for assaulting autorickshaw drivers in Vellore","Tue, 23 Dec 2025 08:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPU3BTdnVmWlpfWHBaVWt0Z0MxSjBMVjRLYUVxNmRNbjZiYjMtSkEtYWlHSWpSSlNCemw1N0gtTFBGYk03S1dDcXFvWkw4VVU3aW1tc0p4SzQxSU85SFZFck9pZC1ORmZLQ1hIT0E4MmtPVlEzX3hpanJUalhiTDR6TE1kR3VESXBEQWQ0eHRYZzlZVFM3aG5HajVQOHlWNUFWYkNzNUR5dXp0MFZiNGRpbk9wWjBob1RYWjB3aE50M2YyNnpEYVZ2Wjk4ejc2LV9HRVJZdUR3MTN4bTEwckHSAeQBQVVfeXFMUFBKX1ExNjhwa3VTS1djNFVGQzJiNzdFelNQR2x3elpzS1hESVpHXzA1MDAyRHB4VDJmYnJFYllyRy0yb2ZLS1ZoUy1IaVpDMXFQRGpKaERvckxXQkdQNmV3VHdGb0RfVWJPYVBQcHFxZ19Xb0hvMTJWdlFuMWlIMFl2YU5zMFBPVGZ5U3NxaUFVQmVvOHJpeUdVczZfOTQzeUlfMnJrMVVaVjBjUEVYYUpZQzdKRXhsRlJyTjAxVEo5N1hzOGVUWWFOeFBlcEk1aHdoTjJ4UEVsSk1xYnhzOEZJRDh4?oc=5,Assault,"Councillor, two others, booked for assaulting autorickshaw drivers in Vellore The Hindu",Vellore,,,,LOW,"lor, two others, booked for assaulting autorickshaw drivers in Vellore Councillor, two others, booked for assaulting autorickshaw",8,High,True
52dc1a46d647aba6,Vellore Train Attacker Gets Fresh 15-Year Sentence In Second Assault Case,"Tue, 25 Nov 2025 08:00:00 GMT",ETV Bharat,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPMmhUbHo2Z0J6bUNLLVBCQzR3TDJhVUZFdDhHUXB1bERDOWhxM3NKZ2VBV1licHZpTWNadDQ5VTktS0kwM1g4UzI3ZjNRZ1JDWmFGTUN0VlRFRi1KcWh3ZV9sQ0lwYlJ3RWcyMG1LWF9ZQVdkSm1jTWxRQnluaUJMRGM1MVNxUlF1ZzdHSERGVU42WElsSW1zT29waDVfd3BidHlvekJFUHMzOG80NTNpTHY3ZmZTOUtzVkJfYjc5M2TSAcYBQVVfeXFMUDBHbkp1eWgxZGV4ekFDbUlsdVpnTi1nd1hSekNqTnc1VWdOOFcyaXZCbEVMSTdEVGNBYnRscTBTVG85NVBYUXhHQVRQNjRxNllTdmd0QzVZd29YUVJMUmpDMm5nXzhJQ2JBV0FLMkt2OEtkajdPcDZGLUltblF2alpJQS1ucFZCVnAyQ0lUR3hOZ2djR01naFlWcmpPbDJ1RDlGWk5ERVhOekVtTVcwTXNXQUlfU0xLNWg2S1VXTDRLdk5ZTE53?oc=5,Assault,Vellore Train Attacker Gets Fresh 15-Year Sentence In Second Assault Case ETV Bharat,Vellore,,,,LOW,Vellore mentioned without exact incident locality,8,High,True
4f0b6c6df77fcbb3,"Minor gang-raped near Vellore, 3 arrested in Andhra Pradesh","Fri, 22 Nov 2024 08:00:00 GMT",The Times of India,https://news.google.com/rss/articles/CBMizgFBVV95cUxNTzVNQzJnOTQ3VU0yVVY4QVM1NHFYWS1JMkJJUEU2ZEV1LXdRc29kand0RTNFSmFRakRfTkh5aDU4Q2lCa1F1TFk3YU1zTnkxT29Qd1JzWTkxVGx2M25aOVVCWWFMVzNvT0laNURKZE05bWc0Y05vMDZPYmwyU1lkSEtXM1pGemEzb09LWTNMbEFYd0JXVGZvS0V5TDEwOW9aOEFOZ2RSbmJCbHFicE9qZmxrRTlqSTVuM1BZYmEwNXNlRXFXdHRaQTlHTXVaZ9IB0wFBVV95cUxOeVdQNmRxZkZFd0xnbXFmcjhfRE16bVBFOUhXU1J4Y1pXbS0xNlBfdWU3dURGN1dhSXVYYjhKTzQ5dDVoQ2J6LWJpc21XNFdkNnZCSjFnblYwaFRpNVVGVUZrOXUtSnFhQzJOU0FLUjkzNG9RRlFmR1BTTkEzUUhJeUdPdzQ3SVlPOGxRX1ozZ00xVjk1Y2htRmFaWDF0WnkzLUp4LWtEVG5MNDZIWXVNaEZ1QkFCMEx0SERiLUphbFl5MjUyVEZQUEtXVk5RX1R3MUhv?oc=5,Sexual Assault,"Minor gang-raped near Vellore, 3 arrested in Andhra Pradesh The Times of India",Vellore,,,,LOW,"Minor gang-raped near Vellore, 3 arrested in Andhra Pradesh Minor gang-raped near Vellore",10,Critical,True
1642d4f93a0428f8,Two persons arrested for sexual assault on woman from Vellore,"Mon, 07 Jul 2025 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMixAFBVV95cUxQT3pZVzZRbUZ3dXJWOUg4ZGNPWExQZkQ0ZGVWekRBWHdCTFZiWUZON0hERC1MUmgyNzJJSVlIVm5IXzhyN3NHQ3pxU3BkSmlMX2t6SUFpMXliR3FqeVljaE5CemtlTGU1alk4MGF6bWZSY0I1VWtVUG1palhodE9tUVh4dFZHWDYwMmZwa0wzalpsWWJvRHpiMDZLbTFEMERJMVZnbHRBdm5wdE83Zi1rR2pYWjZfc19rQXlsVEQyNUJ6NExz0gHLAUFVX3lxTE1Va01PQTZtVy1EMFFoRWNGVmNGWEhGa1lIQk54S0VMcFZiV0ZpOEUzVEVmSU1pOGlBUElYcW1tYnJCaFUyLWtxenF2OGdMZnBzR3NQUUx0eGk1LXFHb04wUVJwLThzTWxBTGNIQUtlTWl4dmxoZ1ZiMDVFRGItLWI5NHpQSUg3by1Vc3h3OEVIbG53Z1JscDZwNmlYQWF3Z3FhTXhId0RCV3JpWUFfcWlUclJOY24wZWZLbkFudVF1blZUc0ZEMURKWG8w?oc=5,Assault,Two persons arrested for sexual assault on woman from Vellore The Hindu,Vellore,,,,UNKNOWN,Two persons arrested for sexual assault on woman from Vellore Two persons arrested for sexual assault on woman from Vello,8,High,True
95b9b34ea3eb44eb,Vellore pregnant woman pushed from train case: Hemaraj gets rigorous life imprisonment,"Mon, 14 Jul 2025 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi6wFBVV95cUxPTU9EczdBZ0phVDR0YzlGeUl6bUZXc3VscjJfdDFkOFc0TjZSNXBkbUZQTzZBU0c1SDBRUXlsRE1wWWs5bGp2ZmlaMU9jYXlpcUxqakhsUW02VURXQUpHbEVTR2lZWTJVOW5HYUozVFhGa3VtclhVYzgzbjFVZm0tT1RsWEVhMXRudGpwU01fSHlBTHBSclh5cG1iSkdqTXo3SUNrU3N0WTNmdFVtbG05YmNORlI3ekc2a1Q2ZFRmUU1rUFhKU0pzWWlwa0d3dDZaUzlIRUo5ekpYRzFrYUJzekpybjJ1NklQRjdv0gHyAUFVX3lxTFB3dU85ZjNJM1dPeXpwN3lGOEl5eDV2c05WYy1HQmRFTVFOeHJyMEVncjN0bWkzc0Jia3JINEgycV9ndHpxN3ZJRU9rNllXUUs4Mmc2U3lnVFQ1Sm9qUHFQV3B4SFRSSGdfUXZZdEZQR2tfaXF1c1pMSGFJWW8ta2JoazZCeEtpYmNlVmxwdWhHamtFS2dGc1pYWm9MN2tGY1psVDBQUzM0TDlQYzhDWmhqZUJqQms5Ql9BQzhuX2NJTVY5NEpBRlBLdmFqZ3FiV2tIYk11ZHJ5dTl3NTVKZ29mMFZQcTFlUF9JYXRyZGw0SEpB?oc=5,Assault,Vellore pregnant woman pushed from train case: Hemaraj gets rigorous life imprisonment The Hindu,Vellore,,,,LOW,Vellore mentioned without exact incident locality,8,High,True
892badebb421f307,History-sheeter Hemaraj convicted for pushing pregnant woman off train in Vellore,"Fri, 11 Jul 2025 07:00:00 GMT",The Hindu,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQWWY5QmRlZzRpbDBMYUcyMkdZbDRMdnVzbFFCMXhJNkFlTEVUeGlFVWZ1SFYzeG52bEZWdFVQUXMwNDNJUlV5ZTBGYkNfYXlrRzdOQldxdzYtcnY3dlhXU0NpTkxYT3psZnZNakZ6TExLSDdBQlNIel9YX2lyb2hXa05rT1BsSHJWZHc5ZFVkcXBjeHBGT2tJcXc0RE1ETHBaSS02STh4dUhFTFV6VmxqSWswOHNDbklKcWlaa0RabTB6eWR4WC00NVJaaGN4U1Ezd0FwdDBXQWxWaEEtVVZROWpFNWZ4eG5RVXB3ZlRB0gH0AUFVX3lxTE53bll1WmZTNWd3TmtLcFdrT2FWTDVCOVlNMnFJSURCcjdOTVhRWmZYUmQ2NWVnRlFQVHo5SXlsTTh1Rnh0ZnVib3B1a0pUVEwyUWI0Y3ZobTlwYVFjb2lCMWJJSTBkMGhnNEdOb3phODFaMEZ4LU1tWWZtNnZRSnFBczhRYnBrQm4zdG53aEpVSTl6aTlicU0zdEJrLXZYVTBZVXNrNU13Q3V2NDF2bGdCUkhyeFJFZnhfenJYYWhsMHoxQml1ZDFiZlBYdlVHOHQtalNxMWo3VjVjbFNrWmdBdnZWS2N5ZXhlUU8wbmM4MnNKMG8?oc=5,Assault,History-sheeter Hemaraj convicted for pushing pregnant woman off train in Vellore The Hindu,Vellore,,,,LOW,eter Hemaraj convicted for pushing pregnant woman off train in Vellore History-sheeter Hemaraj convicted for pushing pregnant woma,8,High,True
e4244b8154067eb4,Tamil Nadu: Two held for assaulting doctor at Vellore GH,"Wed, 06 Mar 2024 08:00:00 GMT",The New Indian Express,https://news.google.com/rss/articles/CBMiugFBVV95cUxQTWVNX1ZzTjU0bHFUMV9IekZEZzF4cE1ZWVRkd0tFYzBTbEVndjJZbGtWMXNjZ09QZlRueDZwTHNMOU1LOG5DaUNERS1fT2I2dFNva1E1ZG5pMWg3THB0QlJvLVR1WjMxcUpNYVlLVXJITE44R29TMUZtNHBhVXFYN0pzV2Y0SlhzYWlYV3JjbXJraGhNY0hpdi00MVVQejhkampickpjSWRyTXNOZUpiQ1h6TGtKOHlBRUHSAccBQVVfeXFMTXpXSEtfOUd3OTBLblNieGpqTWo5SlZVdzh5ZUgyN29wQldQdE5tZTJ0ZGk2N0ZRSlR0Qll0eU1nUGdSZXRwbldiVm5sS2ZYdFlzXzZZcV9LdWxlLW5xaTMtbVdlSDFzdHUtMGhFZ3JuM2R4VjBJeDVocU1UMnA3ZjFJNnNLcENYcVhBaFp6WjBHTFJaSzNtZEhjZHZ4M0NoRDB6R2Y4cFZncmNCWi1lUTBfZnUxY21UcnB1ZGtqY0ttMTc2V0dVRQ?oc=5,Assault,Tamil Nadu: Two held for assaulting doctor at Vellore GH The New Indian Express,Vellore,Vellore GH,,,HIGH,Tamil Nadu: Two held for assaulting doctor at Vellore GH Tamil Nadu: Two held for assaulting doctor at Vellore GH Th,8,High,True
